Site	Biogeographic_realm	Disturbance	Activity	Time	Cover_5	LPS_5	MPS_5	Iso_5	Ratio_5	Plants	Invertebrates	Birds	Herpetofauna	Mammals	Cover	Density	Biomass	Height	Litter	Metric	abRR
142	Neotropic	secondary	passive	NA	66.25	7.792387695	7.792387695	4.238	1	0	1	0	0	0	0	0	0	0	0	diversity	0.0824
142	Neotropic	secondary	active_plantation	NA	66.25	7.792387695	7.792387695	4.238	1	0	1	0	0	0	0	0	0	0	0	diversity	0.0903
143	Neotropic	secondary	passive	12	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	richness	#N?M!
143	Neotropic	secondary	passive	27.5	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	richness	0.6931
143	Neotropic	secondary	passive	60	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	richness	0.4055
143	Neotropic	secondary	passive	100	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	richness	0
143	Neotropic	secondary	passive	140	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	richness	0
143	Neotropic	secondary	passive	12	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	abundance	#N?M!
143	Neotropic	secondary	passive	27.5	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	abundance	2.6301
143	Neotropic	secondary	passive	60	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	abundance	0.9178
143	Neotropic	secondary	passive	100	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	abundance	0.6872
143	Neotropic	secondary	passive	140	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	abundance	0.53
143	Neotropic	secondary	passive	12	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	abundance	#N?M!
143	Neotropic	secondary	passive	27.5	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	similarity	0.3062
143	Neotropic	secondary	passive	60	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	similarity	0.2238
143	Neotropic	secondary	passive	100	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	similarity	0.1917
143	Neotropic	secondary	passive	140	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	similarity	0.4082
143	Neotropic	secondary	passive	12	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	similarity	#N?M!
143	Neotropic	secondary	passive	27.5	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	similarity	0.4308
143	Neotropic	secondary	passive	60	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	similarity	0.2231
143	Neotropic	secondary	passive	100	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	similarity	0
143	Neotropic	secondary	passive	140	0	5.999996005	5.999996005	0.18	4	0	0	0	0	1	0	0	0	0	0	similarity	0
144	Neotropic	secondary	passive	10.5	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.7138
144	Neotropic	secondary	passive	21	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.2564
144	Neotropic	secondary	passive	36	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.029
144	Neotropic	secondary	passive	60	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.1542
144	Neotropic	secondary	passive	10.5	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	similarity	0.5957
144	Neotropic	secondary	passive	21	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	similarity	0.8383
144	Neotropic	secondary	passive	36	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	similarity	1.1378
144	Neotropic	secondary	passive	60	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	similarity	1.0296
145	Afrotropic	secondary	passive	25	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.1101
145	Afrotropic	secondary	active_plantation	11.5	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.01
145	Afrotropic	secondary	active_plantation	3.5	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.2
145	Afrotropic	secondary	active_plantation	5.5	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.04
145	Afrotropic	secondary	passive	25	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	abundance	0.0219
145	Afrotropic	secondary	active_plantation	11.5	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	abundance	0.5597
145	Afrotropic	secondary	active_plantation	3.5	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	abundance	0.4667
145	Afrotropic	secondary	active_plantation	5.5	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	abundance	0.6039
146	Indo-Malay	selectively_logged	passive	NA	10	6.69896601	6.352178523	1.264	3.35	1	0	0	0	0	0	0	0	0	0	abundance	0.8562
146	Indo-Malay	selectively_logged	passive	NA	10	6.69896601	6.352178523	1.264	3.35	1	0	0	0	0	0	0	0	0	0	richness	0.2932
146	Indo-Malay	selectively_logged	passive	NA	10	6.69896601	6.352178523	1.264	3.35	0	0	0	0	0	0	1	0	0	0	structure	0.1377
146	Indo-Malay	selectively_logged	passive	NA	10	6.69896601	6.352178523	1.264	3.35	0	0	0	0	0	0	0	1	0	0	structure	0.3461
146	Indo-Malay	selectively_logged	passive	NA	10	6.69896601	6.352178523	1.264	3.35	1	0	0	0	0	0	0	0	0	0	abundance	0.0081
146	Indo-Malay	selectively_logged	passive	NA	10	6.69896601	6.352178523	1.264	3.35	1	0	0	0	0	0	0	0	0	0	diversity	0.0516
146	Indo-Malay	selectively_logged	passive	NA	10	6.69896601	6.352178523	1.264	3.35	1	0	0	0	0	0	0	0	0	0	diversity	0.5128
146	Indo-Malay	selectively_logged	passive	NA	10	6.69896601	6.352178523	1.264	3.35	1	0	0	0	0	0	0	0	0	0	diversity	0.0498
146	Indo-Malay	selectively_logged	passive	NA	10	6.69896601	6.352178523	1.264	3.35	0	0	0	0	0	0	0	1	0	0	structure	0.5093
146	Indo-Malay	selectively_logged	passive	NA	10	6.69896601	6.352178523	1.264	3.35	0	0	0	0	0	0	0	1	0	0	structure	1.2585
147	Neotropic	secondary	passive	10	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	richness	0.4417
147	Neotropic	secondary	passive	10	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	similarity	0.2167
147	Neotropic	secondary	passive	10	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	similarity	0.1673
148	Neotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	richness	0.006
148	Neotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	richness	0.4848
148	Neotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	richness	0.3681
148	Neotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	similarity	0.9163
148	Neotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	similarity	0.755
148	Neotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	similarity	0.2877
148	Neotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	richness	0.08
148	Neotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	similarity	1.772
148	Neotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	1	0	0	structure	0.259
148	Neotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0.664
150	Indo-Malay	secondary	passive	8.5	55	7.748184032	7.454840865	4.037	2.5	0	0	1	0	0	0	0	0	0	0	richness	0.0755
150	Indo-Malay	secondary	passive	8.5	55	7.748184032	7.454840865	4.037	2.5	0	0	1	0	0	0	0	0	0	0	abundance	0.144
150	Indo-Malay	secondary	passive	8.5	55	7.748184032	7.454840865	4.037	2.5	0	0	1	0	0	0	0	0	0	0	diversity	0.1472
152	Neotropic	secondary	passive	13	47.5	7.462394003	7.176087264	3.48	2.233	0	0	0	0	1	0	0	0	0	0	richness	0.3001
152	Neotropic	secondary	passive	13	47.5	7.462394003	7.176087264	3.48	2.233	0	0	0	0	1	0	0	0	0	0	abundance	0.4409
152	Neotropic	secondary	passive	13	47.5	7.462394003	7.176087264	3.48	2.233	0	0	0	0	1	0	0	0	0	0	diversity	0.4972
153	Neotropic	selectively_logged	passive	0.3	83.75	7.863318865	7.863318865	4.75	0.795	0	0	0	0	0	1	0	0	0	0	structure	0.2108
153	Neotropic	secondary	passive	15	83.75	7.863318865	7.863318865	4.75	0.795	0	0	0	0	0	1	0	0	0	0	structure	0.0032
153	Neotropic	secondary	passive	45	83.75	7.863318865	7.863318865	4.75	0.795	0	0	0	0	0	1	0	0	0	0	structure	0.0106
153	Neotropic	secondary	passive	75	83.75	7.863318865	7.863318865	4.75	0.795	0	0	0	0	0	1	0	0	0	0	structure	0.0192
153	Neotropic	secondary	passive	100	83.75	7.863318865	7.863318865	4.75	0.795	0	0	0	0	0	1	0	0	0	0	structure	0.016
153	Neotropic	selectively_logged	passive	0.3	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	richness	0.0483
153	Neotropic	secondary	passive	15	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	richness	0.4149
153	Neotropic	secondary	passive	45	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	richness	0.346
153	Neotropic	secondary	passive	75	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	richness	0.0461
153	Neotropic	secondary	passive	100	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	richness	0.0187
153	Neotropic	selectively_logged	passive	0.3	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	diversity	0.0541
153	Neotropic	secondary	passive	15	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	diversity	0.0572
153	Neotropic	secondary	passive	45	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	diversity	0.0572
153	Neotropic	secondary	passive	75	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	diversity	0.1054
153	Neotropic	secondary	passive	100	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	diversity	0.0541
153	Neotropic	selectively_logged	passive	0.3	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	abundance	0.1314
153	Neotropic	secondary	passive	15	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	abundance	1.6368
153	Neotropic	secondary	passive	45	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	abundance	1.0893
153	Neotropic	secondary	passive	75	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	abundance	0.4835
153	Neotropic	secondary	passive	100	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	abundance	0.4407
153	Neotropic	selectively_logged	passive	0.3	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	richness	0.5042
153	Neotropic	secondary	passive	15	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	richness	0.1232
153	Neotropic	secondary	passive	45	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	richness	0.2458
153	Neotropic	secondary	passive	75	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	richness	0.355
153	Neotropic	secondary	passive	100	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	richness	0.4
153	Neotropic	selectively_logged	passive	0.3	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	diversity	0.3054
153	Neotropic	secondary	passive	15	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	diversity	0.1112
153	Neotropic	secondary	passive	45	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	diversity	0.0541
153	Neotropic	secondary	passive	75	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	diversity	0
153	Neotropic	secondary	passive	100	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	diversity	0
153	Neotropic	selectively_logged	passive	0.3	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	abundance	0.9445
153	Neotropic	secondary	passive	15	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	abundance	0.1067
153	Neotropic	secondary	passive	45	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	abundance	0.1693
153	Neotropic	secondary	passive	75	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	abundance	0.3525
153	Neotropic	secondary	passive	100	83.75	7.863318865	7.863318865	4.75	0.795	0	1	0	0	0	0	0	0	0	0	abundance	0.4595
154	Neotropic	secondary	passive	3	23.75	7.25526851	7.25526851	1.838	1.333	0	0	0	0	1	0	0	0	0	0	richness	0.0834
154	Neotropic	secondary	passive	3	23.75	7.25526851	7.25526851	1.838	1.333	0	0	0	0	1	0	0	0	0	0	abundance	0.2415
154	Neotropic	secondary	passive	3	23.75	7.25526851	7.25526851	1.838	1.333	0	0	0	0	1	0	0	0	0	0	diversity	0.1714
154	Neotropic	secondary	passive	8	23.75	7.25526851	7.25526851	1.838	1.333	0	0	0	0	1	0	0	0	0	0	richness	0.4463
154	Neotropic	secondary	passive	8	23.75	7.25526851	7.25526851	1.838	1.333	0	0	0	0	1	0	0	0	0	0	abundance	0.1642
154	Neotropic	secondary	passive	8	23.75	7.25526851	7.25526851	1.838	1.333	0	0	0	0	1	0	0	0	0	0	diversity	0.6035
154	Neotropic	secondary	passive	30	23.75	7.25526851	7.25526851	1.838	1.333	0	0	0	0	1	0	0	0	0	0	richness	0
154	Neotropic	secondary	passive	30	23.75	7.25526851	7.25526851	1.838	1.333	0	0	0	0	1	0	0	0	0	0	abundance	0.3487
154	Neotropic	secondary	passive	30	23.75	7.25526851	7.25526851	1.838	1.333	0	0	0	0	1	0	0	0	0	0	diversity	0.0946
155	Neotropic	secondary	active_plantation	150	83.75	7.869227725	7.869227725	4.786	0.73	0	0	0	0	0	0	0	1	0	0	structure	0
155	Neotropic	secondary	active_plantation	150	83.75	7.869227725	7.869227725	4.786	0.73	0	0	0	0	0	0	0	1	0	0	structure	0.2231
155	Neotropic	secondary	active_plantation	150	83.75	7.869227725	7.869227725	4.786	0.73	0	0	0	0	0	0	0	1	0	0	structure	0.4055
155	Neotropic	secondary	active_plantation	150	83.75	7.869227725	7.869227725	4.786	0.73	1	0	0	0	0	0	0	0	0	0	abundance	0.0887
155	Neotropic	secondary	active_plantation	150	83.75	7.869227725	7.869227725	4.786	0.73	1	0	0	0	0	0	0	0	0	0	richness	0.1411
155	Neotropic	secondary	active_plantation	150	83.75	7.869227725	7.869227725	4.786	0.73	1	0	0	0	0	0	0	0	0	0	richness	0.4055
155	Neotropic	secondary	active_plantation	150	83.75	7.869227725	7.869227725	4.786	0.73	0	0	0	0	0	0	0	1	0	0	structure	0.0717
156	Neotropic	secondary	passive	4	37.5	7.602055997	7.602055997	2.686	1.1	1	0	0	0	0	0	0	0	0	0	richness	0
156	Neotropic	secondary	passive	13	37.5	7.602055997	7.602055997	2.686	1.1	1	0	0	0	0	0	0	0	0	0	richness	0.1398
156	Neotropic	secondary	passive	27.5	37.5	7.602055997	7.602055997	2.686	1.1	1	0	0	0	0	0	0	0	0	0	richness	0.4055
156	Neotropic	secondary	passive	37	37.5	7.602055997	7.602055997	2.686	1.1	1	0	0	0	0	0	0	0	0	0	richness	0.5008
156	Neotropic	secondary	passive	52	37.5	7.602055997	7.602055997	2.686	1.1	1	0	0	0	0	0	0	0	0	0	richness	0.4055
156	Neotropic	secondary	passive	77	37.5	7.602055997	7.602055997	2.686	1.1	1	0	0	0	0	0	0	0	0	0	richness	0.3001
156	Neotropic	secondary	passive	4	37.5	7.602055997	7.602055997	2.686	1.1	0	0	0	0	0	0	0	1	0	0	structure	1.7751
156	Neotropic	secondary	passive	13	37.5	7.602055997	7.602055997	2.686	1.1	0	0	0	0	0	0	0	1	0	0	structure	0.5357
156	Neotropic	secondary	passive	25	37.5	7.602055997	7.602055997	2.686	1.1	0	0	0	0	0	0	0	1	0	0	structure	0.263
156	Neotropic	secondary	passive	37	37.5	7.602055997	7.602055997	2.686	1.1	0	0	0	0	0	0	0	1	0	0	structure	0.3194
156	Neotropic	secondary	passive	52	37.5	7.602055997	7.602055997	2.686	1.1	0	0	0	0	0	0	0	1	0	0	structure	0.1227
156	Neotropic	secondary	passive	77	37.5	7.602055997	7.602055997	2.686	1.1	0	0	0	0	0	0	0	1	0	0	structure	0.0718
156	Neotropic	secondary	passive	30	37.5	7.602055997	7.602055997	2.686	1.1	0	0	0	0	0	0	0	1	0	0	structure	0.0476
156	Neotropic	secondary	passive	4	37.5	7.602055997	7.602055997	2.686	1.1	0	0	0	0	0	0	1	0	0	0	structure	0.3995
156	Neotropic	secondary	passive	13	37.5	7.602055997	7.602055997	2.686	1.1	0	0	0	0	0	0	1	0	0	0	structure	0.4422
156	Neotropic	secondary	passive	25	37.5	7.602055997	7.602055997	2.686	1.1	0	0	0	0	0	0	1	0	0	0	structure	0.7587
156	Neotropic	secondary	passive	37	37.5	7.602055997	7.602055997	2.686	1.1	0	0	0	0	0	0	1	0	0	0	structure	0.8543
156	Neotropic	secondary	passive	52	37.5	7.602055997	7.602055997	2.686	1.1	0	0	0	0	0	0	1	0	0	0	structure	0.4916
156	Neotropic	secondary	passive	77	37.5	7.602055997	7.602055997	2.686	1.1	0	0	0	0	0	0	1	0	0	0	structure	0.2878
156	Neotropic	secondary	passive	30	37.5	7.602055997	7.602055997	2.686	1.1	0	0	0	0	0	0	1	0	0	0	structure	0.4189
156	Neotropic	secondary	passive	4	37.5	7.602055997	7.602055997	2.686	1.1	1	0	0	0	0	0	0	0	0	0	richness	1.4328
156	Neotropic	secondary	passive	13	37.5	7.602055997	7.602055997	2.686	1.1	1	0	0	0	0	0	0	0	0	0	richness	0.5641
156	Neotropic	secondary	passive	25	37.5	7.602055997	7.602055997	2.686	1.1	1	0	0	0	0	0	0	0	0	0	richness	0.16
156	Neotropic	secondary	passive	37	37.5	7.602055997	7.602055997	2.686	1.1	1	0	0	0	0	0	0	0	0	0	richness	0.0869
156	Neotropic	secondary	passive	52	37.5	7.602055997	7.602055997	2.686	1.1	1	0	0	0	0	0	0	0	0	0	richness	0.0004
156	Neotropic	secondary	passive	77	37.5	7.602055997	7.602055997	2.686	1.1	1	0	0	0	0	0	0	0	0	0	richness	0.0596
156	Neotropic	secondary	passive	30	37.5	7.602055997	7.602055997	2.686	1.1	1	0	0	0	0	0	0	0	0	0	richness	0.3148
157	Neotropic	secondary	passive	10	53.75	7.763423999	7.763423999	3.812	0.862	1	0	0	0	0	0	0	0	0	0	richness	1.3437
157	Neotropic	secondary	passive	25	53.75	7.763423999	7.763423999	3.812	0.862	1	0	0	0	0	0	0	0	0	0	richness	0.5705
157	Neotropic	secondary	passive	60	53.75	7.763423999	7.763423999	3.812	0.862	1	0	0	0	0	0	0	0	0	0	richness	0.1911
157	Neotropic	secondary	passive	80	53.75	7.763423999	7.763423999	3.812	0.862	1	0	0	0	0	0	0	0	0	0	richness	0.0426
157	Neotropic	secondary	passive	10	53.75	7.763423999	7.763423999	3.812	0.862	1	0	0	0	0	0	0	0	0	0	abundance	2.1865
157	Neotropic	secondary	passive	25	53.75	7.763423999	7.763423999	3.812	0.862	1	0	0	0	0	0	0	0	0	0	abundance	0.0219
157	Neotropic	secondary	passive	60	53.75	7.763423999	7.763423999	3.812	0.862	1	0	0	0	0	0	0	0	0	0	abundance	0.1501
157	Neotropic	secondary	passive	80	53.75	7.763423999	7.763423999	3.812	0.862	1	0	0	0	0	0	0	0	0	0	abundance	0.2279
157	Neotropic	secondary	passive	10	53.75	7.763423999	7.763423999	3.812	0.862	1	0	0	0	0	0	0	0	0	0	diversity	0.9197
157	Neotropic	secondary	passive	25	53.75	7.763423999	7.763423999	3.812	0.862	1	0	0	0	0	0	0	0	0	0	diversity	0.7834
157	Neotropic	secondary	passive	60	53.75	7.763423999	7.763423999	3.812	0.862	1	0	0	0	0	0	0	0	0	0	diversity	0.3392
157	Neotropic	secondary	passive	80	53.75	7.763423999	7.763423999	3.812	0.862	1	0	0	0	0	0	0	0	0	0	diversity	0.042
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	1	0	0	0	structure	1.2742
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	0	1	0	0	structure	3.7435
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	1	0	0	0	structure	2.0953
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	0	1	0	0	structure	2.8984
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	1	0	0	0	structure	#N?M!
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	0	1	0	0	structure	#N?M!
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	1	0	0	0	structure	#N?M!
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	0	1	0	0	structure	#N?M!
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	richness	0.0715
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	richness	0.2869
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	richness	3.353
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	richness	1.8424
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	richness	1.6854
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	richness	1.3961
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	1	0	0	0	structure	0.0662
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	0	1	0	0	structure	1.0178
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	1	0	0	0	structure	0.1867
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	0	1	0	0	structure	0.8666
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	richness	0.2246
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	richness	0.1271
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	richness	0.8341
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	others	0.4753
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	2.1961
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	1.9911
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	1.0301
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	#N?M!
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	1.0345
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	1.9217
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	1.9327
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	1.3321
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	#N?M!
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	#N?M!
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	#N?M!
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	#N?M!
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	others	2.1985
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	2.1533
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	1.2159
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	2.396
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	#N?M!
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	1.7436
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	1.7828
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	2.8239
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	0.6615
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	#N?M!
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	2.8904
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	0
