Site	Biogeographic_realm	Disturbance	Activity	Time	Cover_100	LPS_100	MPS_100	Iso_100	Ratio_100	Plants	Invertebrates	Birds	Herpetofauna	Mammals	Cover	Density	Biomass	Height	Litter	Metric	abRR
154	Neotropic	secondary	passive	30	18.281	9.387207806	7.364193184	151.824	3.149	0	0	0	0	1	0	0	0	0	0	abundance	0.3487
154	Neotropic	secondary	passive	30	18.281	9.387207806	7.364193184	151.824	3.149	0	0	0	0	1	0	0	0	0	0	diversity	0.0946
155	Neotropic	secondary	active_plantation	150	7.453	9.054225915	7.498306559	72.621	2.641	0	0	0	0	0	0	0	1	0	0	structure	0
155	Neotropic	secondary	active_plantation	150	7.453	9.054225915	7.498306559	72.621	2.641	0	0	0	0	0	0	0	1	0	0	structure	0.2231
155	Neotropic	secondary	active_plantation	150	7.453	9.054225915	7.498306559	72.621	2.641	0	0	0	0	0	0	0	1	0	0	structure	0.4055
155	Neotropic	secondary	active_plantation	150	7.453	9.054225915	7.498306559	72.621	2.641	1	0	0	0	0	0	0	0	0	0	abundance	0.0887
155	Neotropic	secondary	active_plantation	150	7.453	9.054225915	7.498306559	72.621	2.641	1	0	0	0	0	0	0	0	0	0	richness	0.1411
155	Neotropic	secondary	active_plantation	150	7.453	9.054225915	7.498306559	72.621	2.641	1	0	0	0	0	0	0	0	0	0	richness	0.4055
155	Neotropic	secondary	active_plantation	150	7.453	9.054225915	7.498306559	72.621	2.641	0	0	0	0	0	0	0	1	0	0	structure	0.0717
156	Neotropic	secondary	passive	4	8.669	9.172306974	7.536360176	67.758	3.015	1	0	0	0	0	0	0	0	0	0	richness	0
156	Neotropic	secondary	passive	13	8.669	9.172306974	7.536360176	67.758	3.015	1	0	0	0	0	0	0	0	0	0	richness	0.1398
156	Neotropic	secondary	passive	27.5	8.669	9.172306974	7.536360176	67.758	3.015	1	0	0	0	0	0	0	0	0	0	richness	0.4055
156	Neotropic	secondary	passive	37	8.669	9.172306974	7.536360176	67.758	3.015	1	0	0	0	0	0	0	0	0	0	richness	0.5008
156	Neotropic	secondary	passive	52	8.669	9.172306974	7.536360176	67.758	3.015	1	0	0	0	0	0	0	0	0	0	richness	0.4055
156	Neotropic	secondary	passive	77	8.669	9.172306974	7.536360176	67.758	3.015	1	0	0	0	0	0	0	0	0	0	richness	0.3001
156	Neotropic	secondary	passive	4	8.669	9.172306974	7.536360176	67.758	3.015	0	0	0	0	0	0	0	1	0	0	structure	1.7751
156	Neotropic	secondary	passive	13	8.669	9.172306974	7.536360176	67.758	3.015	0	0	0	0	0	0	0	1	0	0	structure	0.5357
156	Neotropic	secondary	passive	25	8.669	9.172306974	7.536360176	67.758	3.015	0	0	0	0	0	0	0	1	0	0	structure	0.263
156	Neotropic	secondary	passive	37	8.669	9.172306974	7.536360176	67.758	3.015	0	0	0	0	0	0	0	1	0	0	structure	0.3194
156	Neotropic	secondary	passive	52	8.669	9.172306974	7.536360176	67.758	3.015	0	0	0	0	0	0	0	1	0	0	structure	0.1227
156	Neotropic	secondary	passive	77	8.669	9.172306974	7.536360176	67.758	3.015	0	0	0	0	0	0	0	1	0	0	structure	0.0718
156	Neotropic	secondary	passive	30	8.669	9.172306974	7.536360176	67.758	3.015	0	0	0	0	0	0	0	1	0	0	structure	0.0476
156	Neotropic	secondary	passive	4	8.669	9.172306974	7.536360176	67.758	3.015	0	0	0	0	0	0	1	0	0	0	structure	0.3995
156	Neotropic	secondary	passive	13	8.669	9.172306974	7.536360176	67.758	3.015	0	0	0	0	0	0	1	0	0	0	structure	0.4422
156	Neotropic	secondary	passive	25	8.669	9.172306974	7.536360176	67.758	3.015	0	0	0	0	0	0	1	0	0	0	structure	0.7587
156	Neotropic	secondary	passive	37	8.669	9.172306974	7.536360176	67.758	3.015	0	0	0	0	0	0	1	0	0	0	structure	0.8543
156	Neotropic	secondary	passive	52	8.669	9.172306974	7.536360176	67.758	3.015	0	0	0	0	0	0	1	0	0	0	structure	0.4916
156	Neotropic	secondary	passive	77	8.669	9.172306974	7.536360176	67.758	3.015	0	0	0	0	0	0	1	0	0	0	structure	0.2878
156	Neotropic	secondary	passive	30	8.669	9.172306974	7.536360176	67.758	3.015	0	0	0	0	0	0	1	0	0	0	structure	0.4189
156	Neotropic	secondary	passive	4	8.669	9.172306974	7.536360176	67.758	3.015	1	0	0	0	0	0	0	0	0	0	richness	1.4328
156	Neotropic	secondary	passive	13	8.669	9.172306974	7.536360176	67.758	3.015	1	0	0	0	0	0	0	0	0	0	richness	0.5641
156	Neotropic	secondary	passive	25	8.669	9.172306974	7.536360176	67.758	3.015	1	0	0	0	0	0	0	0	0	0	richness	0.16
156	Neotropic	secondary	passive	37	8.669	9.172306974	7.536360176	67.758	3.015	1	0	0	0	0	0	0	0	0	0	richness	0.0869
156	Neotropic	secondary	passive	52	8.669	9.172306974	7.536360176	67.758	3.015	1	0	0	0	0	0	0	0	0	0	richness	0.0004
156	Neotropic	secondary	passive	77	8.669	9.172306974	7.536360176	67.758	3.015	1	0	0	0	0	0	0	0	0	0	richness	0.0596
156	Neotropic	secondary	passive	30	8.669	9.172306974	7.536360176	67.758	3.015	1	0	0	0	0	0	0	0	0	0	richness	0.3148
157	Neotropic	secondary	passive	10	8.663	9.172306974	7.535874116	67.717	3.013	1	0	0	0	0	0	0	0	0	0	richness	1.3437
157	Neotropic	secondary	passive	25	8.663	9.172306974	7.535874116	67.717	3.013	1	0	0	0	0	0	0	0	0	0	richness	0.5705
157	Neotropic	secondary	passive	60	8.663	9.172306974	7.535874116	67.717	3.013	1	0	0	0	0	0	0	0	0	0	richness	0.1911
157	Neotropic	secondary	passive	80	8.663	9.172306974	7.535874116	67.717	3.013	1	0	0	0	0	0	0	0	0	0	richness	0.0426
157	Neotropic	secondary	passive	10	8.663	9.172306974	7.535874116	67.717	3.013	1	0	0	0	0	0	0	0	0	0	abundance	2.1865
157	Neotropic	secondary	passive	25	8.663	9.172306974	7.535874116	67.717	3.013	1	0	0	0	0	0	0	0	0	0	abundance	0.0219
157	Neotropic	secondary	passive	60	8.663	9.172306974	7.535874116	67.717	3.013	1	0	0	0	0	0	0	0	0	0	abundance	0.1501
157	Neotropic	secondary	passive	80	8.663	9.172306974	7.535874116	67.717	3.013	1	0	0	0	0	0	0	0	0	0	abundance	0.2279
157	Neotropic	secondary	passive	10	8.663	9.172306974	7.535874116	67.717	3.013	1	0	0	0	0	0	0	0	0	0	diversity	0.9197
157	Neotropic	secondary	passive	25	8.663	9.172306974	7.535874116	67.717	3.013	1	0	0	0	0	0	0	0	0	0	diversity	0.7834
157	Neotropic	secondary	passive	60	8.663	9.172306974	7.535874116	67.717	3.013	1	0	0	0	0	0	0	0	0	0	diversity	0.3392
157	Neotropic	secondary	passive	80	8.663	9.172306974	7.535874116	67.717	3.013	1	0	0	0	0	0	0	0	0	0	diversity	0.042
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	1	0	0	0	structure	1.2742
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	0	1	0	0	structure	3.7435
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	1	0	0	0	structure	2.0953
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	0	1	0	0	structure	2.8984
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	1	0	0	0	structure	#N?M!
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	0	1	0	0	structure	#N?M!
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	1	0	0	0	structure	#N?M!
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	0	1	0	0	structure	#N?M!
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	richness	0.0715
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	richness	0.2869
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	richness	3.353
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	richness	1.8424
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	richness	1.6854
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	richness	1.3961
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	1	0	0	0	structure	0.0662
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	0	1	0	0	structure	1.0178
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	1	0	0	0	structure	0.1867
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	0	1	0	0	structure	0.8666
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	richness	0.2246
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	richness	0.1271
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	richness	0.8341
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	others	0.4753
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	2.1961
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	1.9911
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	1.0301
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	#N?M!
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	1.0345
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	1.9217
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	1.9327
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	1.3321
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	#N?M!
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	#N?M!
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	#N?M!
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	#N?M!
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	others	2.1985
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	2.1533
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	1.2159
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	2.396
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	#N?M!
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	1.7436
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	1.7828
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	2.8239
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	0.6615
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	#N?M!
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	2.8904
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	0
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	1.604
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	others	3.2971
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	2.2834
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	2.703
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	#N?M!
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	#N?M!
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	0.3964
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	3.3979
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	0.1484
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	0.5816
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	#N?M!
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	0.0196
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	1	0	0	0	0	0	0	0	0	0	abundance	0.7282
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	1	0	0	0	0	structure	0.5296
158	Neotropic	secondary	passive	0.5	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	0	1	0	0	structure	#N?M!
158	Neotropic	secondary	passive	35	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	0	1	0	0	structure	3.7435
158	Neotropic	secondary	passive	NA	6.074	8.944971914	7.442407602	56.032	3.041	0	0	0	0	0	0	0	1	0	0	structure	1.0178
159	Neotropic	secondary	passive	NA	2.815	8.439328699	6.960792125	53.181	3.283	0	0	1	0	0	0	0	0	0	0	abundance	0.4372
159	Neotropic	secondary	passive	NA	2.815	8.439328699	6.960792125	53.181	3.283	0	0	1	0	0	0	0	0	0	0	richness	0.3026
159	Neotropic	secondary	passive	NA	2.815	8.439328699	6.960792125	53.181	3.283	0	0	1	0	0	0	0	0	0	0	abundance	0.07
159	Neotropic	secondary	passive	NA	2.815	8.439328699	6.960792125	53.181	3.283	0	0	1	0	0	0	0	0	0	0	richness	0.1832
159	Neotropic	secondary	passive	NA	2.815	8.439328699	6.960792125	53.181	3.283	0	0	1	0	0	0	0	0	0	0	abundance	0.4329
159	Neotropic	secondary	passive	NA	2.815	8.439328699	6.960792125	53.181	3.283	0	0	1	0	0	0	0	0	0	0	richness	0.0488
160	Neotropic	secondary	passive	26	82.792	10.37686483	8.810009976	391.693	3.082	0	0	0	1	0	0	0	0	0	0	richness	0.55
160	Neotropic	secondary	passive	26	82.792	10.37686483	8.810009976	391.693	3.082	0	0	0	1	0	0	0	0	0	0	abundance	0.2813
160	Neotropic	secondary	passive	26	82.792	10.37686483	8.810009976	391.693	3.082	0	0	0	1	0	0	0	0	0	0	diversity	0.6184
161	Neotropic	secondary	passive	10	1.841	8.439328699	6.910010232	38.855	3.29	0	0	0	0	1	0	0	0	0	0	richness	1.0986
161	Neotropic	secondary	passive	10	1.841	8.439328699	6.910010232	38.855	3.29	0	0	0	0	1	0	0	0	0	0	abundance	0.9432
161	Neotropic	secondary	passive	10	1.841	8.439328699	6.910010232	38.855	3.29	0	0	0	0	1	0	0	0	0	0	diversity	0.9061
161	Neotropic	secondary	passive	27.5	1.841	8.439328699	6.910010232	38.855	3.29	0	0	0	0	1	0	0	0	0	0	richness	0.9163
161	Neotropic	secondary	passive	27.5	1.841	8.439328699	6.910010232	38.855	3.29	0	0	0	0	1	0	0	0	0	0	abundance	1.0511
161	Neotropic	secondary	passive	27.5	1.841	8.439328699	6.910010232	38.855	3.29	0	0	0	0	1	0	0	0	0	0	diversity	1.1193
162	Indo-Malay	secondary	passive	24.5	16.925	8.943490521	7.139743258	151.397	3.343	1	0	0	0	0	0	0	0	0	0	richness	0.062
162	Indo-Malay	secondary	passive	24.5	16.925	8.943490521	7.139743258	151.397	3.343	1	0	0	0	0	0	0	0	0	0	abundance	0.4422
162	Indo-Malay	secondary	passive	24.5	16.925	8.943490521	7.139743258	151.397	3.343	1	0	0	0	0	0	0	0	0	0	diversity	0.3291
162	Indo-Malay	secondary	passive	24.5	16.925	8.943490521	7.139743258	151.397	3.343	0	0	0	0	0	0	0	1	0	0	structure	0.7357
162	Indo-Malay	secondary	passive	24.5	16.925	8.943490521	7.139743258	151.397	3.343	1	0	0	0	0	0	0	0	0	0	similarity	0.171
162	Indo-Malay	secondary	passive	24.5	16.925	8.943490521	7.139743258	151.397	3.343	1	0	0	0	0	0	0	0	0	0	similarity	0.5761
162	Indo-Malay	secondary	passive	24.5	16.925	8.943490521	7.139743258	151.397	3.343	1	0	0	0	0	0	0	0	0	0	similarity	0.1693
162	Indo-Malay	secondary	passive	39.5	16.925	8.943490521	7.139743258	151.397	3.343	1	0	0	0	0	0	0	0	0	0	richness	0.1157
162	Indo-Malay	secondary	passive	39.5	16.925	8.943490521	7.139743258	151.397	3.343	1	0	0	0	0	0	0	0	0	0	abundance	0.0617
162	Indo-Malay	secondary	passive	39.5	16.925	8.943490521	7.139743258	151.397	3.343	1	0	0	0	0	0	0	0	0	0	diversity	0.167
162	Indo-Malay	secondary	passive	39.5	16.925	8.943490521	7.139743258	151.397	3.343	1	0	0	0	0	0	0	0	0	0	similarity	0.0355
162	Indo-Malay	secondary	passive	39.5	16.925	8.943490521	7.139743258	151.397	3.343	1	0	0	0	0	0	0	0	0	0	similarity	0.21
162	Indo-Malay	secondary	passive	39.5	16.925	8.943490521	7.139743258	151.397	3.343	1	0	0	0	0	0	0	0	0	0	similarity	0.096
162	Indo-Malay	secondary	passive	39.5	16.925	8.943490521	7.139743258	151.397	3.343	0	0	0	0	0	0	0	1	0	0	structure	0.1335
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	richness	0
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	richness	0.4055
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	richness	0
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	abundance	1.0723
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	abundance	0.4912
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	abundance	0.8864
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	richness	0
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	richness	0.4055
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	abundance	0.8834
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	abundance	0.8936
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	richness	0.1823
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	abundance	0.8857
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	richness	0.1906
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	richness	0.1554
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	richness	0.1924
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	diversity	0.0606
163	Neotropic	secondary	passive	NA	1.968	8.439328699	6.951390672	40.842	3.253	0	1	0	0	0	0	0	0	0	0	diversity	0.1372
163	Neotropic	secondary	passive	3	1.968	8.439328699	6.951390672	40.842	3.253	1	0	0	0	0	0	0	0	0	0	richness	0.5159
163	Neotropic	secondary	passive	9	1.968	8.439328699	6.951390672	40.842	3.253	1	0	0	0	0	0	0	0	0	0	richness	0.2101
163	Neotropic	secondary	passive	20	1.968	8.439328699	6.951390672	40.842	3.253	1	0	0	0	0	0	0	0	0	0	richness	0.2364
164	Neotropic	secondary	passive	4	8.663	8.722629928	7.351069618	102.655	3.042	0	0	0	1	0	0	0	0	0	0	richness	0.08
164	Neotropic	secondary	passive	4	8.663	8.722629928	7.351069618	102.655	3.042	0	0	0	1	0	0	0	0	0	0	abundance	0.7621
164	Neotropic	secondary	passive	4	8.663	8.722629928	7.351069618	102.655	3.042	0	0	0	1	0	0	0	0	0	0	diversity	0.2231
164	Neotropic	secondary	passive	7.5	8.663	8.722629928	7.351069618	102.655	3.042	0	0	0	1	0	0	0	0	0	0	richness	0.2877
164	Neotropic	secondary	passive	7.5	8.663	8.722629928	7.351069618	102.655	3.042	0	0	0	1	0	0	0	0	0	0	abundance	1.3453
164	Neotropic	secondary	passive	7.5	8.663	8.722629928	7.351069618	102.655	3.042	0	0	0	1	0	0	0	0	0	0	diversity	0.0516
164	Neotropic	secondary	passive	80	8.663	8.722629928	7.351069618	102.655	3.042	0	0	0	1	0	0	0	0	0	0	richness	0.2877
164	Neotropic	secondary	passive	80	8.663	8.722629928	7.351069618	102.655	3.042	0	0	0	1	0	0	0	0	0	0	abundance	1.0181
164	Neotropic	secondary	passive	80	8.663	8.722629928	7.351069618	102.655	3.042	0	0	0	1	0	0	0	0	0	0	diversity	0.499
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	0	0	0	0	0	0	1	0	0	0	structure	0.1392
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	0	0	0	0	0	0	1	0	0	0	structure	0.1641
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	0	0	0	0	0	0	1	0	0	0	structure	0.2572
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	0	0	0	0	0	0	1	0	0	0	structure	0.7504
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	0	0	0	0	0	0	1	0	0	0	structure	0.1402
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	0	0	0	0	0	0	1	0	0	0	structure	0.3079
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	1	0	0	0	0	0	0	0	0	0	richness	0.1911
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	1	0	0	0	0	0	0	0	0	0	richness	0.1872
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	1	0	0	0	0	0	0	0	0	0	richness	0.023
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	1	0	0	0	0	0	0	0	0	0	richness	0.0572
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	1	0	0	0	0	0	0	0	0	0	richness	0.1178
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	1	0	0	0	0	0	0	0	0	0	richness	0.0938
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	0	0	0	0	0	0	0	1	0	0	structure	0.2318
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	1	0	0	0	0	0	0	0	0	0	similarity	0.179
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	1	0	0	0	0	0	0	0	0	0	similarity	0.2542
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	1	0	0	0	0	0	0	0	0	0	similarity	0.3102
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	1	0	0	0	0	0	0	0	0	0	similarity	0.1985
165	Neotropic	secondary	passive	40	16.578	9.463441037	7.466651826	146.605	3.038	1	0	0	0	0	0	0	0	0	0	similarity	0.4834
166	Neotropic	secondary	active_plantation	12.5	0.246	7.04138869	6.273702874	9.622	3.593	0	0	1	0	0	0	0	0	0	0	richness	2.5649
168	Neotropic	secondary	passive	10	6.922	8.9956312	7.294805923	97.561	3.212	1	0	0	0	0	0	0	0	0	0	richness	0.2327
168	Neotropic	secondary	passive	10	6.922	8.9956312	7.294805923	97.561	3.212	1	0	0	0	0	0	0	0	0	0	richness	0.1243
168	Neotropic	secondary	passive	10	6.922	8.9956312	7.294805923	97.561	3.212	1	0	0	0	0	0	0	0	0	0	richness	0.1694
168	Neotropic	secondary	passive	10	6.922	8.9956312	7.294805923	97.561	3.212	1	0	0	0	0	0	0	0	0	0	richness	0.185
168	Neotropic	secondary	passive	10	6.922	8.9956312	7.294805923	97.561	3.212	1	0	0	0	0	0	0	0	0	0	richness	0.1354
168	Neotropic	secondary	passive	10	6.922	8.9956312	7.294805923	97.561	3.212	1	0	0	0	0	0	0	0	0	0	richness	0.1698
169	Neotropic	secondary	passive	15	4.579	8.875057269	7.332731419	73.274	3.261	0	1	0	0	0	0	0	0	0	0	abundance	0.0075
169	Neotropic	secondary	passive	15	4.579	8.875057269	7.332731419	73.274	3.261	0	1	0	0	0	0	0	0	0	0	abundance	0.4193
169	Neotropic	secondary	passive	15	4.579	8.875057269	7.332731419	73.274	3.261	0	1	0	0	0	0	0	0	0	0	richness	0.1037
